Date,Product,Category,UnitsSold,UnitPrice,Revenue,PromoUsed,Channel,CustomerID
2025-02-19,"Vitamin C Serum",skincare,1,30,30,False,In-Store,CUST2273
2025-02-19,"Face Mask",skincare,4,18,72,False,Instagram,CUST9002
2025-02-19,"Hair Growth Oil",haircare,4,22,88,False,Instagram,CUST1270
2025-02-19,"Vitamin C Serum",skincare,3,30,90,True,Instagram,CUST7305
2025-02-19,"Edge Control",haircare,3,15,45,False,Instagram,CUST8299
2025-02-19,"Hair Growth Oil",haircare,3,22,66,True,In-Store,CUST4672
2025-02-19,"Lip Gloss",makeup,2,12,24,True,In-Store,CUST6552
2025-02-19,"Face Mask",skincare,4,18,72,True,Instagram,CUST3341
2025-02-19,"Shea Body Butter",skincare,1,25,25,False,In-Store,CUST6043
2025-02-19,"Body Scrub",skincare,3,20,60,False,In-Store,CUST3672
2025-02-19,"Brow Pencil",makeup,3,10,30,True,Instagram,CUST2987
2025-02-19,"Face Mask",skincare,3,18,54,False,Instagram,CUST3773
2025-02-19,"Body Scrub",skincare,4,20,80,False,Instagram,CUST8409
2025-02-19,"Body Scrub",skincare,2,20,40,True,In-Store,CUST7646
2025-02-19,"Vitamin C Serum",skincare,3,30,90,False,In-Store,CUST2716
2025-02-19,"Lip Gloss",makeup,3,12,36,False,In-Store,CUST4932
2025-02-19,"Vitamin C Serum",skincare,1,30,30,True,In-Store,CUST8616
2025-02-20,"Vitamin C Serum",skincare,3,30,90,False,In-Store,CUST2625
2025-02-20,"Lip Gloss",makeup,1,12,12,False,In-Store,CUST8036
2025-02-20,"Lip Gloss",makeup,2,12,24,False,Instagram,CUST9806
2025-02-20,"Shea Body Butter",skincare,3,25,75,False,In-Store,CUST7686
2025-02-20,"Lip Gloss",makeup,4,12,48,True,In-Store,CUST9469
2025-02-20,"Face Mask",skincare,4,18,72,False,In-Store,CUST7837
2025-02-20,"Lip Gloss",makeup,2,12,24,False,Instagram,CUST9869
2025-02-20,"Shea Body Butter",skincare,3,25,75,False,In-Store,CUST4758
2025-02-20,"Edge Control",haircare,1,15,15,True,In-Store,CUST9848
2025-02-20,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST3821
2025-02-20,"Brow Pencil",makeup,3,10,30,True,In-Store,CUST4580
2025-02-20,"Shea Body Butter",skincare,3,25,75,False,In-Store,CUST2015
2025-02-20,"Shea Body Butter",skincare,3,25,75,True,Instagram,CUST8984
2025-02-20,"Body Scrub",skincare,3,20,60,False,In-Store,CUST1985
2025-02-20,"Brow Pencil",makeup,4,10,40,True,Instagram,CUST7289
2025-02-20,"Hair Growth Oil",haircare,4,22,88,False,Instagram,CUST8566
2025-02-20,"Hair Growth Oil",haircare,3,22,66,False,In-Store,CUST8504
2025-02-20,"Hair Growth Oil",haircare,3,22,66,False,In-Store,CUST9095
2025-02-20,"Vitamin C Serum",skincare,2,30,60,False,Instagram,CUST7524
2025-02-20,"Shea Body Butter",skincare,1,25,25,False,Instagram,CUST3402
2025-02-20,"Lip Gloss",makeup,4,12,48,False,In-Store,CUST2956
2025-02-21,"Face Mask",skincare,4,18,72,False,In-Store,CUST5524
2025-02-21,"Body Scrub",skincare,2,20,40,True,Instagram,CUST1757
2025-02-21,"Brow Pencil",makeup,4,10,40,False,Instagram,CUST4558
2025-02-21,"Body Scrub",skincare,1,20,20,False,In-Store,CUST3418
2025-02-21,"Edge Control",haircare,3,15,45,False,Instagram,CUST5066
2025-02-21,"Face Mask",skincare,2,18,36,False,In-Store,CUST6316
2025-02-21,"Lip Gloss",makeup,1,12,12,False,Instagram,CUST5266
2025-02-21,"Hair Growth Oil",haircare,2,22,44,True,Instagram,CUST9069
2025-02-21,"Vitamin C Serum",skincare,4,30,120,False,In-Store,CUST4075
2025-02-21,"Face Mask",skincare,1,18,18,False,In-Store,CUST4217
2025-02-22,"Vitamin C Serum",skincare,1,30,30,True,In-Store,CUST3671
2025-02-22,"Shea Body Butter",skincare,4,25,100,True,In-Store,CUST4722
2025-02-22,"Brow Pencil",makeup,3,10,30,False,Instagram,CUST1808
2025-02-22,"Lip Gloss",makeup,3,12,36,True,Instagram,CUST8701
2025-02-22,"Body Scrub",skincare,1,20,20,False,Instagram,CUST9970
2025-02-22,"Hair Growth Oil",haircare,1,22,22,False,In-Store,CUST8483
2025-02-22,"Brow Pencil",makeup,4,10,40,False,Instagram,CUST2814
2025-02-22,"Brow Pencil",makeup,2,10,20,False,In-Store,CUST3931
2025-02-22,"Edge Control",haircare,4,15,60,False,Instagram,CUST3017
2025-02-22,"Brow Pencil",makeup,1,10,10,False,In-Store,CUST2609
2025-02-22,"Face Mask",skincare,2,18,36,False,Instagram,CUST7782
2025-02-22,"Face Mask",skincare,1,18,18,True,In-Store,CUST8905
2025-02-22,"Shea Body Butter",skincare,2,25,50,True,In-Store,CUST7548
2025-02-22,"Edge Control",haircare,2,15,30,False,In-Store,CUST3941
2025-02-22,"Brow Pencil",makeup,4,10,40,True,In-Store,CUST7197
2025-02-22,"Vitamin C Serum",skincare,3,30,90,True,In-Store,CUST2553
2025-02-22,"Vitamin C Serum",skincare,3,30,90,True,In-Store,CUST5586
2025-02-22,"Body Scrub",skincare,3,20,60,True,Instagram,CUST6877
2025-02-22,"Vitamin C Serum",skincare,2,30,60,True,In-Store,CUST5686
2025-02-22,"Vitamin C Serum",skincare,3,30,90,False,In-Store,CUST5670
2025-02-22,"Shea Body Butter",skincare,4,25,100,True,In-Store,CUST1016
2025-02-22,"Brow Pencil",makeup,3,10,30,True,In-Store,CUST9711
2025-02-22,"Hair Growth Oil",haircare,1,22,22,True,In-Store,CUST7543
2025-02-22,"Lip Gloss",makeup,2,12,24,False,In-Store,CUST4195
2025-02-22,"Shea Body Butter",skincare,1,25,25,False,In-Store,CUST6555
2025-02-22,"Face Mask",skincare,3,18,54,True,In-Store,CUST7308
2025-02-22,"Shea Body Butter",skincare,3,25,75,False,In-Store,CUST5933
2025-02-23,"Body Scrub",skincare,4,20,80,False,In-Store,CUST4939
2025-02-23,"Vitamin C Serum",skincare,2,30,60,False,Instagram,CUST2909
2025-02-23,"Lip Gloss",makeup,1,12,12,True,In-Store,CUST1931
2025-02-23,"Vitamin C Serum",skincare,1,30,30,True,In-Store,CUST7382
2025-02-23,"Lip Gloss",makeup,3,12,36,False,Instagram,CUST9579
2025-02-23,"Body Scrub",skincare,2,20,40,False,In-Store,CUST7781
2025-02-23,"Body Scrub",skincare,3,20,60,False,Instagram,CUST6929
2025-02-23,"Hair Growth Oil",haircare,1,22,22,True,Instagram,CUST2170
2025-02-23,"Shea Body Butter",skincare,2,25,50,False,Instagram,CUST6308
2025-02-23,"Shea Body Butter",skincare,3,25,75,True,In-Store,CUST6953
2025-02-23,"Shea Body Butter",skincare,3,25,75,False,In-Store,CUST3363
2025-02-23,"Face Mask",skincare,4,18,72,False,Instagram,CUST8469
2025-02-23,"Face Mask",skincare,3,18,54,False,Instagram,CUST3176
2025-02-23,"Vitamin C Serum",skincare,3,30,90,False,Instagram,CUST9497
2025-02-23,"Face Mask",skincare,4,18,72,True,Instagram,CUST2371
2025-02-23,"Lip Gloss",makeup,4,12,48,True,In-Store,CUST7761
2025-02-24,"Lip Gloss",makeup,4,12,48,True,In-Store,CUST8498
2025-02-24,"Vitamin C Serum",skincare,1,30,30,True,In-Store,CUST3842
2025-02-24,"Body Scrub",skincare,1,20,20,False,Instagram,CUST3077
2025-02-24,"Shea Body Butter",skincare,4,25,100,True,Instagram,CUST5873
2025-02-24,"Lip Gloss",makeup,4,12,48,False,In-Store,CUST2015
2025-02-24,"Vitamin C Serum",skincare,1,30,30,False,In-Store,CUST2269
2025-02-24,"Face Mask",skincare,4,18,72,True,In-Store,CUST7897
2025-02-24,"Lip Gloss",makeup,3,12,36,True,Instagram,CUST6593
2025-02-24,"Face Mask",skincare,1,18,18,False,In-Store,CUST5683
2025-02-24,"Shea Body Butter",skincare,2,25,50,True,In-Store,CUST4809
2025-02-24,"Lip Gloss",makeup,4,12,48,True,Instagram,CUST2409
2025-02-24,"Hair Growth Oil",haircare,3,22,66,False,In-Store,CUST9718
2025-02-24,"Shea Body Butter",skincare,4,25,100,False,In-Store,CUST1279
2025-02-24,"Vitamin C Serum",skincare,1,30,30,True,In-Store,CUST8825
2025-02-24,"Vitamin C Serum",skincare,4,30,120,True,Instagram,CUST5427
2025-02-24,"Shea Body Butter",skincare,2,25,50,True,Instagram,CUST8189
2025-02-24,"Vitamin C Serum",skincare,2,30,60,False,Instagram,CUST5535
2025-02-24,"Vitamin C Serum",skincare,1,30,30,True,Instagram,CUST8697
2025-02-24,"Shea Body Butter",skincare,2,25,50,True,In-Store,CUST5218
2025-02-24,"Body Scrub",skincare,4,20,80,True,Instagram,CUST6874
2025-02-24,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST8148
2025-02-24,"Lip Gloss",makeup,3,12,36,False,In-Store,CUST6919
2025-02-25,"Body Scrub",skincare,1,20,20,True,In-Store,CUST1615
2025-02-25,"Hair Growth Oil",haircare,4,22,88,False,In-Store,CUST1864
2025-02-25,"Brow Pencil",makeup,1,10,10,False,In-Store,CUST6229
2025-02-25,"Brow Pencil",makeup,2,10,20,True,Instagram,CUST7394
2025-02-25,"Shea Body Butter",skincare,4,25,100,False,In-Store,CUST1325
2025-02-25,"Brow Pencil",makeup,3,10,30,False,In-Store,CUST5932
2025-02-25,"Shea Body Butter",skincare,4,25,100,True,In-Store,CUST9832
2025-02-25,"Shea Body Butter",skincare,4,25,100,True,In-Store,CUST5078
2025-02-25,"Edge Control",haircare,2,15,30,False,In-Store,CUST3575
2025-02-25,"Brow Pencil",makeup,3,10,30,False,In-Store,CUST4966
2025-02-25,"Hair Growth Oil",haircare,2,22,44,False,In-Store,CUST8493
2025-02-25,"Hair Growth Oil",haircare,4,22,88,True,In-Store,CUST6594
2025-02-25,"Body Scrub",skincare,4,20,80,False,Instagram,CUST4144
2025-02-25,"Lip Gloss",makeup,3,12,36,False,In-Store,CUST8269
2025-02-25,"Shea Body Butter",skincare,3,25,75,False,In-Store,CUST7331
2025-02-25,"Shea Body Butter",skincare,1,25,25,True,In-Store,CUST6162
2025-02-25,"Vitamin C Serum",skincare,3,30,90,True,In-Store,CUST1857
2025-02-26,"Brow Pencil",makeup,3,10,30,True,Instagram,CUST5306
2025-02-26,"Face Mask",skincare,4,18,72,True,In-Store,CUST7582
2025-02-26,"Brow Pencil",makeup,2,10,20,True,In-Store,CUST3657
2025-02-26,"Edge Control",haircare,3,15,45,True,In-Store,CUST2907
2025-02-26,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST2466
2025-02-26,"Brow Pencil",makeup,4,10,40,False,In-Store,CUST5362
2025-02-26,"Vitamin C Serum",skincare,3,30,90,False,In-Store,CUST8833
2025-02-26,"Hair Growth Oil",haircare,2,22,44,False,In-Store,CUST2652
2025-02-26,"Hair Growth Oil",haircare,1,22,22,True,In-Store,CUST2912
2025-02-26,"Lip Gloss",makeup,1,12,12,False,Instagram,CUST6599
2025-02-26,"Vitamin C Serum",skincare,1,30,30,False,In-Store,CUST8382
2025-02-26,"Vitamin C Serum",skincare,1,30,30,True,In-Store,CUST9504
2025-02-26,"Vitamin C Serum",skincare,2,30,60,False,In-Store,CUST8008
2025-02-26,"Shea Body Butter",skincare,4,25,100,True,In-Store,CUST5443
2025-02-26,"Hair Growth Oil",haircare,1,22,22,True,In-Store,CUST3547
2025-02-26,"Shea Body Butter",skincare,1,25,25,False,In-Store,CUST1946
2025-02-26,"Hair Growth Oil",haircare,2,22,44,False,Instagram,CUST7719
2025-02-26,"Edge Control",haircare,2,15,30,False,In-Store,CUST7360
2025-02-26,"Vitamin C Serum",skincare,2,30,60,False,In-Store,CUST2192
2025-02-26,"Body Scrub",skincare,2,20,40,False,Instagram,CUST7106
2025-02-26,"Brow Pencil",makeup,4,10,40,True,In-Store,CUST2211
2025-02-27,"Brow Pencil",makeup,3,10,30,False,In-Store,CUST8345
2025-02-27,"Vitamin C Serum",skincare,1,30,30,True,In-Store,CUST1919
2025-02-27,"Shea Body Butter",skincare,3,25,75,True,In-Store,CUST6930
2025-02-27,"Vitamin C Serum",skincare,3,30,90,False,In-Store,CUST6275
2025-02-27,"Face Mask",skincare,4,18,72,False,In-Store,CUST8354
2025-02-27,"Body Scrub",skincare,3,20,60,False,In-Store,CUST5399
2025-02-27,"Face Mask",skincare,2,18,36,False,In-Store,CUST4715
2025-02-27,"Shea Body Butter",skincare,2,25,50,True,In-Store,CUST3155
2025-02-27,"Body Scrub",skincare,4,20,80,False,Instagram,CUST1692
2025-02-27,"Lip Gloss",makeup,3,12,36,False,In-Store,CUST1441
2025-02-27,"Body Scrub",skincare,2,20,40,False,In-Store,CUST5677
2025-02-27,"Body Scrub",skincare,4,20,80,True,In-Store,CUST8933
2025-02-27,"Lip Gloss",makeup,1,12,12,True,Instagram,CUST7089
2025-02-28,"Edge Control",haircare,1,15,15,False,In-Store,CUST6811
2025-02-28,"Hair Growth Oil",haircare,3,22,66,False,In-Store,CUST3306
2025-02-28,"Face Mask",skincare,3,18,54,False,In-Store,CUST6540
2025-02-28,"Face Mask",skincare,2,18,36,False,In-Store,CUST5675
2025-02-28,"Brow Pencil",makeup,3,10,30,False,In-Store,CUST7748
2025-02-28,"Face Mask",skincare,4,18,72,False,Instagram,CUST3181
2025-02-28,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST6882
2025-02-28,"Shea Body Butter",skincare,4,25,100,False,In-Store,CUST9415
2025-02-28,"Lip Gloss",makeup,4,12,48,True,In-Store,CUST5524
2025-02-28,"Vitamin C Serum",skincare,2,30,60,True,Instagram,CUST6673
2025-02-28,"Vitamin C Serum",skincare,1,30,30,False,In-Store,CUST4854
2025-03-01,"Shea Body Butter",skincare,3,25,75,True,In-Store,CUST9226
2025-03-01,"Hair Growth Oil",haircare,2,22,44,False,Instagram,CUST4138
2025-03-01,"Vitamin C Serum",skincare,4,30,120,True,In-Store,CUST5270
2025-03-01,"Lip Gloss",makeup,4,12,48,True,In-Store,CUST9022
2025-03-01,"Shea Body Butter",skincare,4,25,100,False,Instagram,CUST4899
2025-03-01,"Brow Pencil",makeup,2,10,20,False,In-Store,CUST3062
2025-03-01,"Shea Body Butter",skincare,3,25,75,True,In-Store,CUST7256
2025-03-01,"Brow Pencil",makeup,1,10,10,False,In-Store,CUST2231
2025-03-01,"Brow Pencil",makeup,2,10,20,False,In-Store,CUST1305
2025-03-01,"Face Mask",skincare,4,18,72,False,Instagram,CUST4917
2025-03-01,"Hair Growth Oil",haircare,1,22,22,True,In-Store,CUST6649
2025-03-01,"Lip Gloss",makeup,2,12,24,False,In-Store,CUST2342
2025-03-01,"Hair Growth Oil",haircare,1,22,22,True,In-Store,CUST5206
2025-03-01,"Body Scrub",skincare,1,20,20,False,In-Store,CUST8235
2025-03-01,"Brow Pencil",makeup,2,10,20,False,In-Store,CUST6911
2025-03-01,"Lip Gloss",makeup,4,12,48,True,In-Store,CUST8876
2025-03-01,"Brow Pencil",makeup,1,10,10,True,Instagram,CUST3897
2025-03-01,"Face Mask",skincare,2,18,36,False,In-Store,CUST5270
2025-03-01,"Vitamin C Serum",skincare,3,30,90,False,In-Store,CUST2784
2025-03-01,"Lip Gloss",makeup,3,12,36,False,Instagram,CUST6428
2025-03-01,"Shea Body Butter",skincare,2,25,50,False,Instagram,CUST5658
2025-03-01,"Shea Body Butter",skincare,3,25,75,False,In-Store,CUST8669
2025-03-01,"Shea Body Butter",skincare,3,25,75,True,Instagram,CUST6979
2025-03-01,"Brow Pencil",makeup,4,10,40,False,Instagram,CUST3938
2025-03-01,"Vitamin C Serum",skincare,4,30,120,False,In-Store,CUST6730
2025-03-01,"Body Scrub",skincare,2,20,40,False,In-Store,CUST2366
2025-03-01,"Hair Growth Oil",haircare,4,22,88,False,In-Store,CUST5539
2025-03-01,"Shea Body Butter",skincare,1,25,25,True,In-Store,CUST5086
2025-03-01,"Vitamin C Serum",skincare,2,30,60,False,Instagram,CUST7040
2025-03-01,"Lip Gloss",makeup,1,12,12,True,In-Store,CUST6014
2025-03-01,"Lip Gloss",makeup,4,12,48,False,In-Store,CUST6974
2025-03-01,"Hair Growth Oil",haircare,3,22,66,True,In-Store,CUST6014
2025-03-01,"Shea Body Butter",skincare,3,25,75,False,In-Store,CUST5530
2025-03-01,"Lip Gloss",makeup,2,12,24,False,In-Store,CUST3693
2025-03-01,"Vitamin C Serum",skincare,3,30,90,False,In-Store,CUST8966
2025-03-01,"Lip Gloss",makeup,1,12,12,False,Instagram,CUST7772
2025-03-02,"Vitamin C Serum",skincare,1,30,30,False,In-Store,CUST3597
2025-03-02,"Hair Growth Oil",haircare,2,22,44,True,In-Store,CUST6622
2025-03-02,"Body Scrub",skincare,1,20,20,False,In-Store,CUST7079
2025-03-02,"Face Mask",skincare,1,18,18,False,In-Store,CUST2058
2025-03-02,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST5603
2025-03-02,"Shea Body Butter",skincare,2,25,50,False,Instagram,CUST1220
2025-03-02,"Face Mask",skincare,3,18,54,False,Instagram,CUST8349
2025-03-02,"Vitamin C Serum",skincare,3,30,90,True,In-Store,CUST5576
2025-03-02,"Body Scrub",skincare,2,20,40,True,Instagram,CUST6521
2025-03-02,"Face Mask",skincare,2,18,36,False,In-Store,CUST3068
2025-03-02,"Edge Control",haircare,2,15,30,True,Instagram,CUST2514
2025-03-02,"Brow Pencil",makeup,3,10,30,False,Instagram,CUST7899
2025-03-02,"Vitamin C Serum",skincare,2,30,60,True,In-Store,CUST1478
2025-03-03,"Hair Growth Oil",haircare,4,22,88,True,In-Store,CUST7008
2025-03-03,"Shea Body Butter",skincare,4,25,100,False,Instagram,CUST7222
2025-03-03,"Vitamin C Serum",skincare,2,30,60,False,Instagram,CUST7915
2025-03-03,"Edge Control",haircare,2,15,30,False,In-Store,CUST5712
2025-03-03,"Face Mask",skincare,4,18,72,False,In-Store,CUST5616
2025-03-03,"Lip Gloss",makeup,2,12,24,True,In-Store,CUST8465
2025-03-03,"Hair Growth Oil",haircare,1,22,22,True,In-Store,CUST1548
2025-03-03,"Edge Control",haircare,2,15,30,False,In-Store,CUST1198
2025-03-03,"Vitamin C Serum",skincare,2,30,60,False,Instagram,CUST2174
2025-03-03,"Lip Gloss",makeup,1,12,12,True,Instagram,CUST5086
2025-03-03,"Body Scrub",skincare,3,20,60,False,Instagram,CUST3795
2025-03-03,"Brow Pencil",makeup,3,10,30,True,Instagram,CUST4084
2025-03-03,"Face Mask",skincare,2,18,36,False,In-Store,CUST2605
2025-03-03,"Brow Pencil",makeup,3,10,30,True,In-Store,CUST3933
2025-03-03,"Body Scrub",skincare,4,20,80,False,In-Store,CUST8099
2025-03-03,"Face Mask",skincare,3,18,54,False,Instagram,CUST5479
2025-03-03,"Hair Growth Oil",haircare,4,22,88,False,Instagram,CUST2515
2025-03-03,"Face Mask",skincare,3,18,54,False,In-Store,CUST6586
2025-03-03,"Lip Gloss",makeup,2,12,24,False,In-Store,CUST2167
2025-03-03,"Lip Gloss",makeup,3,12,36,True,Instagram,CUST4793
2025-03-04,"Lip Gloss",makeup,2,12,24,False,Instagram,CUST2030
2025-03-04,"Vitamin C Serum",skincare,3,30,90,False,In-Store,CUST1913
2025-03-04,"Vitamin C Serum",skincare,3,30,90,False,In-Store,CUST2462
2025-03-04,"Edge Control",haircare,1,15,15,False,In-Store,CUST8037
2025-03-04,"Lip Gloss",makeup,2,12,24,True,In-Store,CUST6308
2025-03-04,"Vitamin C Serum",skincare,2,30,60,False,In-Store,CUST5661
2025-03-04,"Shea Body Butter",skincare,4,25,100,True,Instagram,CUST7322
2025-03-04,"Shea Body Butter",skincare,4,25,100,True,Instagram,CUST4968
2025-03-04,"Brow Pencil",makeup,1,10,10,False,Instagram,CUST1378
2025-03-04,"Shea Body Butter",skincare,3,25,75,True,In-Store,CUST3330
2025-03-04,"Body Scrub",skincare,1,20,20,False,Instagram,CUST5267
2025-03-04,"Brow Pencil",makeup,3,10,30,True,Instagram,CUST7004
2025-03-04,"Brow Pencil",makeup,1,10,10,True,Instagram,CUST7120
2025-03-04,"Shea Body Butter",skincare,3,25,75,False,In-Store,CUST2412
2025-03-04,"Vitamin C Serum",skincare,4,30,120,False,Instagram,CUST6565
2025-03-04,"Body Scrub",skincare,3,20,60,False,Instagram,CUST2340
2025-03-05,"Shea Body Butter",skincare,4,25,100,True,Instagram,CUST5813
2025-03-05,"Lip Gloss",makeup,2,12,24,True,Instagram,CUST7414
2025-03-05,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST5482
2025-03-05,"Brow Pencil",makeup,2,10,20,False,In-Store,CUST1983
2025-03-05,"Body Scrub",skincare,4,20,80,False,In-Store,CUST2907
2025-03-05,"Brow Pencil",makeup,1,10,10,True,In-Store,CUST5174
2025-03-05,"Shea Body Butter",skincare,4,25,100,False,In-Store,CUST2990
2025-03-05,"Lip Gloss",makeup,1,12,12,True,In-Store,CUST5645
2025-03-05,"Lip Gloss",makeup,2,12,24,False,In-Store,CUST5435
2025-03-05,"Face Mask",skincare,1,18,18,False,Instagram,CUST8951
2025-03-05,"Vitamin C Serum",skincare,2,30,60,False,In-Store,CUST8440
2025-03-05,"Lip Gloss",makeup,4,12,48,True,Instagram,CUST1596
2025-03-05,"Vitamin C Serum",skincare,3,30,90,True,In-Store,CUST7468
2025-03-05,"Body Scrub",skincare,1,20,20,False,In-Store,CUST7852
2025-03-05,"Lip Gloss",makeup,2,12,24,True,In-Store,CUST3659
2025-03-05,"Hair Growth Oil",haircare,2,22,44,False,Instagram,CUST3925
2025-03-05,"Vitamin C Serum",skincare,1,30,30,False,Instagram,CUST7240
2025-03-05,"Brow Pencil",makeup,1,10,10,True,In-Store,CUST4153
2025-03-05,"Lip Gloss",makeup,3,12,36,False,Instagram,CUST2128
2025-03-05,"Brow Pencil",makeup,3,10,30,True,Instagram,CUST6583
2025-03-05,"Lip Gloss",makeup,2,12,24,True,In-Store,CUST3741
2025-03-05,"Edge Control",haircare,1,15,15,False,Instagram,CUST5284
2025-03-05,"Edge Control",haircare,2,15,30,False,Instagram,CUST1498
2025-03-05,"Lip Gloss",makeup,2,12,24,False,In-Store,CUST3118
2025-03-05,"Vitamin C Serum",skincare,4,30,120,True,In-Store,CUST5565
2025-03-05,"Lip Gloss",makeup,2,12,24,False,Instagram,CUST9243
2025-03-05,"Hair Growth Oil",haircare,2,22,44,True,Instagram,CUST3568
2025-03-05,"Edge Control",haircare,3,15,45,True,Instagram,CUST4199
2025-03-06,"Brow Pencil",makeup,4,10,40,True,In-Store,CUST5631
2025-03-06,"Brow Pencil",makeup,4,10,40,True,In-Store,CUST4768
2025-03-06,"Shea Body Butter",skincare,3,25,75,True,In-Store,CUST4605
2025-03-06,"Vitamin C Serum",skincare,3,30,90,False,In-Store,CUST7568
2025-03-06,"Face Mask",skincare,2,18,36,True,Instagram,CUST3159
2025-03-06,"Brow Pencil",makeup,2,10,20,True,In-Store,CUST5493
2025-03-06,"Hair Growth Oil",haircare,3,22,66,True,Instagram,CUST2301
2025-03-06,"Shea Body Butter",skincare,3,25,75,False,In-Store,CUST9107
2025-03-06,"Brow Pencil",makeup,2,10,20,False,In-Store,CUST7996
2025-03-06,"Brow Pencil",makeup,1,10,10,True,In-Store,CUST7362
2025-03-06,"Vitamin C Serum",skincare,1,30,30,False,In-Store,CUST1060
2025-03-06,"Body Scrub",skincare,2,20,40,True,In-Store,CUST1585
2025-03-06,"Vitamin C Serum",skincare,4,30,120,False,Instagram,CUST1534
2025-03-06,"Edge Control",haircare,3,15,45,True,In-Store,CUST6966
2025-03-06,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST9518
2025-03-06,"Lip Gloss",makeup,4,12,48,False,In-Store,CUST9316
2025-03-06,"Edge Control",haircare,1,15,15,False,Instagram,CUST7943
2025-03-06,"Vitamin C Serum",skincare,1,30,30,False,In-Store,CUST4129
2025-03-06,"Lip Gloss",makeup,2,12,24,False,In-Store,CUST6398
2025-03-06,"Vitamin C Serum",skincare,3,30,90,True,Instagram,CUST2067
2025-03-06,"Shea Body Butter",skincare,3,25,75,False,In-Store,CUST9758
2025-03-06,"Shea Body Butter",skincare,4,25,100,True,Instagram,CUST2590
2025-03-06,"Hair Growth Oil",haircare,2,22,44,True,Instagram,CUST8798
2025-03-06,"Vitamin C Serum",skincare,4,30,120,False,In-Store,CUST3460
2025-03-06,"Edge Control",haircare,2,15,30,False,In-Store,CUST7726
2025-03-07,"Lip Gloss",makeup,2,12,24,False,Instagram,CUST4644
2025-03-07,"Shea Body Butter",skincare,2,25,50,False,Instagram,CUST4081
2025-03-07,"Edge Control",haircare,3,15,45,False,Instagram,CUST7269
2025-03-07,"Brow Pencil",makeup,4,10,40,True,In-Store,CUST5078
2025-03-07,"Face Mask",skincare,2,18,36,False,Instagram,CUST9911
2025-03-07,"Body Scrub",skincare,1,20,20,False,Instagram,CUST1283
2025-03-07,"Shea Body Butter",skincare,1,25,25,True,In-Store,CUST2465
2025-03-07,"Vitamin C Serum",skincare,2,30,60,False,In-Store,CUST4672
2025-03-07,"Brow Pencil",makeup,3,10,30,False,In-Store,CUST1992
2025-03-07,"Face Mask",skincare,3,18,54,True,Instagram,CUST5522
2025-03-07,"Shea Body Butter",skincare,1,25,25,False,In-Store,CUST5704
2025-03-07,"Body Scrub",skincare,1,20,20,True,Instagram,CUST6471
2025-03-07,"Lip Gloss",makeup,1,12,12,True,Instagram,CUST3883
2025-03-07,"Shea Body Butter",skincare,1,25,25,True,In-Store,CUST4001
2025-03-07,"Shea Body Butter",skincare,3,25,75,True,In-Store,CUST1924
2025-03-07,"Vitamin C Serum",skincare,4,30,120,True,Instagram,CUST1495
2025-03-07,"Brow Pencil",makeup,4,10,40,False,In-Store,CUST3120
2025-03-07,"Hair Growth Oil",haircare,2,22,44,False,In-Store,CUST8505
2025-03-07,"Body Scrub",skincare,3,20,60,False,In-Store,CUST7250
2025-03-07,"Hair Growth Oil",haircare,4,22,88,True,In-Store,CUST8950
2025-03-07,"Shea Body Butter",skincare,4,25,100,True,Instagram,CUST1153
2025-03-07,"Vitamin C Serum",skincare,2,30,60,False,In-Store,CUST2716
2025-03-07,"Vitamin C Serum",skincare,3,30,90,False,Instagram,CUST5368
2025-03-07,"Shea Body Butter",skincare,4,25,100,False,Instagram,CUST9834
2025-03-08,"Lip Gloss",makeup,3,12,36,False,Instagram,CUST4701
2025-03-08,"Body Scrub",skincare,3,20,60,True,In-Store,CUST2212
2025-03-08,"Lip Gloss",makeup,2,12,24,False,In-Store,CUST8433
2025-03-08,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST4228
2025-03-08,"Edge Control",haircare,3,15,45,False,Instagram,CUST3713
2025-03-08,"Hair Growth Oil",haircare,2,22,44,False,In-Store,CUST4192
2025-03-08,"Shea Body Butter",skincare,1,25,25,False,In-Store,CUST1067
2025-03-08,"Hair Growth Oil",haircare,1,22,22,False,Instagram,CUST6680
2025-03-08,"Vitamin C Serum",skincare,4,30,120,False,In-Store,CUST4661
2025-03-08,"Shea Body Butter",skincare,4,25,100,False,Instagram,CUST8067
2025-03-08,"Lip Gloss",makeup,4,12,48,True,In-Store,CUST2480
2025-03-08,"Face Mask",skincare,3,18,54,True,Instagram,CUST7447
2025-03-08,"Vitamin C Serum",skincare,4,30,120,False,Instagram,CUST7701
2025-03-08,"Lip Gloss",makeup,3,12,36,False,Instagram,CUST9269
2025-03-08,"Face Mask",skincare,4,18,72,True,Instagram,CUST9429
2025-03-08,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST4089
2025-03-08,"Edge Control",haircare,4,15,60,False,Instagram,CUST4122
2025-03-08,"Shea Body Butter",skincare,4,25,100,False,Instagram,CUST2797
